year,selling_price,km_driven,fuel,transmission,owner,brand,brand_model
2020,3190000.0,89000.0,Diesel,automatic,1,ford,ford endeavour
2015,1500000.0,89000.0,Diesel,manual,2,toyota,toyota innova
2021,3299000.0,50000.0,Petrol,automatic,2,toyota,toyota camry
2020,3900000.0,30000.0,Petrol,automatic,2,skoda,skoda octavia
2020,1850000.0,50000.0,Diesel,manual,2,toyota,toyota innova crysta
2015,3899999.0,50000.0,Petrol,automatic,1,bmw,bmw 5 series
2018,3750000.0,60000.0,Diesel,automatic,2,mercedes-benz,mercedes-benz e-class
2021,2750000.0,62080.0,Diesel,manual,2,toyota,toyota innova crysta
2021,4350000.0,30000.0,Diesel,automatic,1,toyota,toyota fortuner
2020,3949000.0,49000.0,Diesel,automatic,1,bmw,bmw x4
2018,3450000.0,25000.0,Petrol,automatic,2,mercedes-benz,mercedes-benz glc
2021,3100000.0,92000.0,Diesel,automatic,1,ford,ford endeavour
2019,3890000.0,40000.0,Diesel,automatic,1,toyota,toyota fortuner
2020,4390000.0,35000.0,Diesel,automatic,2,bmw,bmw 5 series
2016,1945000.0,140000.0,Diesel,automatic,2,toyota,toyota innova crysta
2018,2450000.0,75000.0,Diesel,automatic,1,toyota,toyota fortuner
2017,2500000.0,122000.0,Diesel,automatic,2,toyota,toyota fortuner
2023,2685000.0,50000.0,Petrol,automatic,1,toyota,toyota innova hycross
2023,1750000.0,25000.0,Petrol,automatic,1,mg,mg hector
2016,1780000.0,99000.0,Diesel,automatic,2,toyota,toyota innova crysta
2022,1550000.0,39484.0,Diesel,automatic,2,mahindra,mahindra thar
2020,3800000.0,98000.0,Diesel,automatic,2,mercedes-benz,mercedes-benz glc
2023,1800000.0,50000.0,Petrol,automatic,1,maruti,maruti grand vitara
2017,2190000.0,86000.0,Petrol,automatic,1,mercedes-benz,mercedes-benz c-class
2016,2498000.0,70000.0,Diesel,automatic,2,bmw,bmw x5
2014,2300000.0,67772.0,Diesel,automatic,1,bmw,bmw 3 series gt
2016,6000000.0,25000.0,Diesel,automatic,2,bmw,bmw x6
2014,2975000.0,65666.0,Diesel,automatic,2,mercedes-benz,mercedes-benz s-class
2017,1695000.0,59000.0,Diesel,automatic,2,volvo,volvo v40 cross country
2022,2000000.0,21000.0,Petrol,automatic,1,mahindra,mahindra scorpio n
2021,7990000.0,32000.0,Petrol,automatic,2,bmw,bmw z4
2016,1650000.0,51001.0,Diesel,automatic,2,audi,audi q3
2021,899000.0,35000.0,CNG,automatic,1,kia,kia sonet
2016,525000.0,24000.0,Petrol,automatic,1,volkswagen,volkswagen ventotest
2018,360000.0,92568.0,Petrol,automatic,2,tata,tata tiago
2014,425000.0,78000.0,Petrol,automatic,1,hyundai,hyundai grand i10
2016,1475000.0,116000.0,Diesel,manual,1,toyota,toyota innova crysta
2022,749000.0,18000.0,Petrol,manual,1,maruti,maruti maruti-suzuki-dzire
2013,395000.0,54000.0,Petrol,manual,1,maruti,maruti ertiga
2018,725000.0,53545.0,Petrol,automatic,1,maruti,maruti ciaz
2011,235000.0,98000.0,Diesel,manual,2,maruti,maruti sx4
2013,260000.0,55000.0,CNG,automatic,1,maruti,maruti estilo
2014,430000.0,60000.0,Diesel,manual,1,maruti,maruti swift
2020,775000.0,30000.0,Petrol,manual,1,tata,tata nexon
2019,525000.0,40000.0,CNG,automatic,2,hyundai,hyundai grand i10
2021,1075000.0,125000.0,Diesel,manual,1,honda,honda city
2018,539999.0,74000.0,Petrol,automatic,2,volkswagen,volkswagen ventotest
2018,799000.0,112000.0,Diesel,manual,2,tata,tata hexa
2014,320000.0,70306.0,Petrol,automatic,2,honda,honda amaze
2017,450000.0,80000.0,Petrol,automatic,2,maruti,maruti celerio
2014,795000.0,92000.0,Diesel,automatic,2,audi,audi q3
2017,1475000.0,171000.0,Diesel,manual,1,toyota,toyota innova crysta
2021,751111.0,74250.0,Diesel,manual,1,mahindra,mahindra bolero
2015,585000.0,80000.0,Petrol,manual,1,hyundai,hyundai elantra
2016,335399.0,65000.0,CNG,manual,2,maruti,maruti swift-dzire
2015,391000.0,88000.0,Petrol,automatic,2,hyundai,hyundai grand i10
2022,625101.0,51321.0,Petrol,manual,1,toyota,toyota glanza
2021,840000.0,22000.0,Petrol,manual,2,toyota,toyota glanza
2015,445000.0,59200.0,Petrol,manual,2,maruti,maruti swift-dzire
2016,350000.0,150000.0,Diesel,automatic,2,honda,honda amaze
2005,75000.0,100000.0,Petrol,manual,2,maruti,maruti zen-estilo
2012,325000.0,80444.0,Petrol,automatic,1,hyundai,hyundai i10
2014,1375010.0,23010.0,Diesel,automatic,1,bmw,bmw x1
2020,1020000.0,45000.0,CNG,automatic,2,maruti,maruti ertiga
2011,1275000.0,90000.0,Diesel,automatic,2,audi,audi a5
2016,395000.0,90000.0,CNG,manual,1,hyundai,hyundai grand i10
2022,590000.0,13000.0,Petrol,automatic,2,maruti,maruti wagon-r
2013,395000.0,55000.0,Diesel,manual,2,volkswagen,volkswagen ventotest
2010,160000.0,123865.0,Diesel,manual,2,maruti,maruti swift
2019,625000.0,122087.0,Diesel,manual,1,tata,tata nexon
2010,499999.0,125000.0,Diesel,manual,1,toyota,toyota innova
2017,430000.0,130588.0,Diesel,manual,2,maruti,maruti swift-dzire
2015,1450000.0,88000.0,Diesel,automatic,1,audi,audi a3
2013,259999.0,64205.0,Petrol,automatic,2,hyundai,hyundai i10
2016,675000.0,67000.0,Petrol,automatic,2,honda,honda city
2018,825000.0,59000.0,Diesel,manual,2,maruti,maruti brezza
2020,675000.0,32000.0,Petrol,automatic,1,maruti,maruti maruti-suzuki-dzire
2016,215500.0,55962.0,CNG,manual,2,maruti,maruti wagon-r
2018,190000.0,54000.0,CNG,manual,2,nissan,nissan patrol
2009,295000.0,169000.0,Diesel,manual,2,maruti,maruti swift
2017,345000.0,55000.0,Petrol,automatic,1,renault,renault kwid
2011,195000.0,110000.0,Petrol,manual,2,honda,honda city
2017,550000.0,79062.0,Petrol,automatic,2,maruti,maruti maruti-suzuki-dzire
2022,1000000.0,12000.0,Petrol,automatic,1,maruti,maruti swift
2010,185000.0,90000.0,CNG,automatic,1,maruti,maruti sx4
2019,875000.0,41000.0,CNG,automatic,2,hyundai,hyundai verna
2020,1090000.0,62000.0,Petrol,manual,1,hyundai,hyundai creta
2019,525000.0,25000.0,Petrol,automatic,2,maruti,maruti wagon-r
2009,195000.0,65000.0,Petrol,manual,2,chevrolet,chevrolet sail u-va
2014,1151000.0,52000.0,Diesel,automatic,2,audi,audi q3
2018,451000.0,64000.0,Petrol,automatic,1,maruti,maruti wagon r
2011,225000.0,115000.0,Diesel,manual,2,ford,ford figo
2016,350000.0,90000.0,Petrol,manual,1,honda,honda brio
2010,200000.0,118979.0,Diesel,manual,1,maruti,maruti maruti-suzuki-dzire
2008,150000.0,56000.0,Petrol,manual,2,maruti,maruti 800
2012,365000.0,68000.0,Petrol,manual,1,honda,honda city
2014,475000.0,104600.0,Diesel,manual,2,volkswagen,volkswagen crosspolo
2022,690000.0,24000.0,CNG,manual,1,hyundai,hyundai grand i10 nios
2013,440000.0,82000.0,CNG,automatic,2,toyota,toyota corolla altis
2019,510000.0,85000.0,Diesel,manual,2,hyundai,hyundai xcent prime
2022,627000.0,78997.0,Petrol,manual,1,tata,tata tiago
2014,210000.0,71000.0,Petrol,automatic,1,maruti,maruti wagon-r
2017,675000.0,96000.0,Diesel,manual,2,tata,tata safari storme
2023,815000.0,10000.0,Petrol,manual,1,hyundai,hyundai i20
2021,575000.0,88000.0,CNG,manual,1,hyundai,hyundai grand i10 nios
2009,550000.0,60000.0,Petrol,automatic,2,mercedes-benz,mercedes-benz e-class
2012,50000.0,98000.0,Petrol,manual,1,hyundai,hyundai grand i10 nios
2012,236000.0,120000.0,Diesel,manual,2,hyundai,hyundai i20
2017,385000.0,59968.0,Petrol,manual,1,maruti,maruti celerio
2012,170000.0,110000.0,Petrol,automatic,2,maruti,maruti wagon-r
2016,485000.0,90500.0,Diesel,manual,2,honda,honda jazz
2021,1475000.0,47000.0,Petrol,automatic,1,kia,kia seltos
2016,610000.0,72205.0,Petrol,automatic,1,honda,honda city
2010,199999.0,181000.0,Petrol,automatic,2,toyota,toyota corolla altis
2010,85000.0,65000.0,Petrol,manual,2,maruti,maruti wagon-r
2010,90000.0,60000.0,CNG,automatic,2,maruti,maruti zen-estilo
2015,1400000.0,45000.0,Diesel,automatic,1,mercedes-benz,mercedes-benz gla
2014,340000.0,70000.0,CNG,manual,1,maruti,maruti wagon-r-1-0
2009,99999.0,104000.0,Petrol,manual,2,chevrolet,chevrolet spark
2011,245000.0,95000.0,Petrol,manual,2,maruti,maruti wagon r
2014,650000.0,80000.0,Diesel,manual,1,hyundai,hyundai verna
2017,400000.0,51000.0,CNG,automatic,2,maruti,maruti ignis
2014,195000.0,87000.0,Petrol,automatic,2,maruti,maruti zen-estilo
2017,695000.0,72000.0,Diesel,manual,1,maruti,maruti s-cross
2013,1300000.0,205486.0,Diesel,manual,2,toyota,toyota fortuner
2023,1375000.0,31000.0,Petrol,manual,1,maruti,maruti grand vitara
2020,1195000.0,40000.0,Diesel,manual,1,mahindra,mahindra thar
2006,100000.0,90000.0,Petrol,manual,2,maruti,maruti wagon-r
2023,499000.0,13000.0,CNG,manual,1,maruti,maruti s-presso
2014,1050000.0,41000.0,Petrol,automatic,2,mercedes-benz,mercedes-benz b class
2019,520000.0,110000.0,Petrol,automatic,2,maruti,maruti eeco
2017,483000.0,70805.0,Petrol,automatic,2,nissan,nissan micra
2021,1290000.0,83000.0,Diesel,manual,1,hyundai,hyundai creta
2009,125000.0,62000.0,Petrol,manual,2,maruti,maruti wagon-r
2020,1325000.0,20000.0,Petrol,manual,1,jeep,jeep compass
2014,430000.0,80000.0,CNG,manual,2,honda,honda mobilio
2015,450000.0,72500.0,Petrol,automatic,2,honda,honda city
2016,575000.0,57000.0,Petrol,manual,2,hyundai,hyundai i20
2023,590000.0,4900.0,Petrol,automatic,1,maruti,maruti s-presso
2018,375000.0,48000.0,Petrol,manual,1,mahindra,mahindra kuv100 nxt
2013,349000.0,65000.0,Petrol,automatic,1,volkswagen,volkswagen ventotest
2015,390000.0,82000.0,Petrol,automatic,1,honda,honda amaze
2019,380000.0,42000.0,CNG,automatic,2,renault,renault kwid
2023,870000.0,35000.0,Petrol,manual,1,hyundai,hyundai venue
2016,400000.0,68000.0,Petrol,automatic,2,maruti,maruti celerio
2016,299000.0,30000.0,Petrol,manual,2,hyundai,hyundai eon
2011,275000.0,50000.0,Petrol,automatic,2,hyundai,hyundai i10
2012,160000.0,67000.0,Petrol,manual,2,maruti,maruti alto-800
2016,585000.0,97400.0,Petrol,manual,2,hyundai,hyundai i20 active
2004,98000.0,70899.0,Petrol,manual,2,tata,tata indigo marina
2019,551000.0,68000.0,Petrol,manual,2,maruti,maruti swift
2022,520000.0,80000.0,CNG,automatic,1,maruti,maruti wagon-r
2016,500000.0,65000.0,Petrol,automatic,1,ford,ford figo aspire
2013,295000.0,78000.0,Petrol,automatic,2,maruti,maruti a-star
2014,650000.0,99000.0,Petrol,automatic,2,honda,honda crv
2019,533000.0,59284.0,Petrol,automatic,2,hyundai,hyundai grand i10 nios
2015,325000.0,68530.0,Diesel,manual,2,ford,ford ecosport
2008,98000.0,100000.0,Petrol,manual,2,maruti,maruti alto
2012,190000.0,65000.0,Petrol,manual,2,maruti,maruti ritz
2016,1399999.0,62000.0,Diesel,automatic,2,mercedes-benz,mercedes-benz e-class
2015,380000.0,72000.0,Diesel,manual,2,honda,honda amaze
2010,148000.0,98500.0,CNG,manual,2,nissan,nissan micra
2011,290000.0,70000.0,Diesel,manual,2,maruti,maruti swift
2015,1251111.0,115000.0,CNG,automatic,2,toyota,toyota camry
2005,210000.0,50000.0,Petrol,automatic,2,hyundai,hyundai sonata transform
2019,1090000.0,136927.0,Diesel,automatic,2,tata,tata hexa
2017,460000.0,76000.0,Petrol,manual,1,hyundai,hyundai grand i10
2015,1425000.0,68000.0,Diesel,automatic,2,bmw,bmw 5 series
2015,495000.0,32000.0,Petrol,manual,1,maruti,maruti swift
2012,210000.0,150000.0,CNG,automatic,2,maruti,maruti wagon-r
2022,350000.0,75000.0,Petrol,manual,1,maruti,maruti alto-800
2015,395000.0,48000.0,Diesel,manual,2,renault,renault pulse
2017,675000.0,76250.0,Diesel,automatic,2,tata,tata hexa
2015,369000.0,60000.0,Diesel,manual,2,fiat,fiat punto evo
2021,810000.0,57000.0,Petrol,automatic,1,maruti,maruti swift-dzire
2013,440000.0,90000.0,Diesel,automatic,1,chevrolet,chevrolet cruze
2019,1150000.0,59000.0,CNG,automatic,1,maruti,maruti ertiga
2023,600000.0,20000.0,CNG,automatic,1,maruti,maruti s-presso
2020,1165000.0,47000.0,Petrol,automatic,1,kia,kia sonet
2017,585000.0,65900.0,Petrol,manual,2,honda,honda jazz
2017,360000.0,44708.0,Petrol,manual,2,maruti,maruti celerio
2016,595000.0,129000.0,Diesel,manual,2,honda,honda brv
2012,330000.0,200000.0,Diesel,manual,2,mahindra,mahindra bolero
2021,625000.0,34000.0,Petrol,automatic,1,hyundai,hyundai grand i10 nios
2012,380000.0,200000.0,Diesel,manual,2,maruti,maruti swift
2017,790000.0,94000.0,Petrol,automatic,2,volkswagen,volkswagen polo
2018,535000.0,66000.0,Petrol,automatic,2,maruti,maruti baleno
2011,99000.0,57400.0,Petrol,manual,2,chevrolet,chevrolet beat
2020,1470000.0,19000.0,Petrol,automatic,1,hyundai,hyundai creta
2016,425000.0,93000.0,CNG,automatic,2,honda,honda jazz
2017,645000.0,51421.0,Diesel,manual,1,ford,ford ecosport
2020,1150000.0,68728.0,Diesel,manual,2,mahindra,mahindra marazzo
2015,525000.0,81000.0,CNG,manual,2,maruti,maruti swift-dzire
2014,425000.0,90000.0,Diesel,manual,1,honda,honda mobilio
2019,1460000.0,97500.0,Petrol,automatic,1,jeep,jeep compass
2014,365000.0,34260.0,Diesel,manual,2,maruti,maruti swift-dzire
2010,298000.0,72000.0,Petrol,manual,2,honda,honda civic
2013,325000.0,65000.0,Diesel,manual,2,renault,renault duster
2005,68000.0,48000.0,Petrol,manual,2,maruti,maruti wagon-r
2015,269000.0,47000.0,Petrol,automatic,2,tata,tata nano
2010,235000.0,48000.0,Diesel,manual,2,maruti,maruti ritz
2011,375000.0,74000.0,Petrol,automatic,2,honda,honda city
2014,365000.0,62200.0,Petrol,manual,2,ford,ford ecosport
2014,270000.0,81158.0,CNG,manual,2,maruti,maruti swift-dzire
2013,225000.0,149000.0,Petrol,manual,2,hyundai,hyundai santro xing
2018,875000.0,72000.0,Diesel,manual,1,ford,ford ecosport
2021,474000.0,44616.0,Petrol,manual,2,maruti,maruti wagon-r
2023,630000.0,19000.0,Petrol,manual,1,maruti,maruti wagon-r
2013,875000.0,180000.0,Diesel,manual,2,toyota,toyota innova
2017,650000.0,57000.0,Diesel,manual,1,maruti,maruti baleno
2014,415000.0,79000.0,Petrol,manual,2,honda,honda city
2019,1175000.0,73000.0,Diesel,manual,1,jeep,jeep compass
2021,555000.0,80000.0,Petrol,manual,1,renault,renault triber
2010,80000.0,70000.0,Petrol,manual,2,hyundai,hyundai i20
2010,125000.0,80000.0,CNG,manual,2,maruti,maruti omni
2018,450000.0,53550.0,Petrol,automatic,1,tata,tata tigor
2011,215000.0,115600.0,Petrol,manual,2,hyundai,hyundai i10
2020,1050000.0,45000.0,Petrol,automatic,1,hyundai,hyundai creta
2015,350000.0,18000.0,Petrol,automatic,2,maruti,maruti alto-k10
2015,1050000.0,42000.0,Diesel,automatic,2,audi,audi a3
2015,255000.0,81000.0,Petrol,automatic,2,maruti,maruti alto-800
2013,385000.0,57450.0,Diesel,manual,1,mahindra,mahindra bolero
2015,875000.0,145000.0,Diesel,manual,2,mahindra,mahindra xuv500
2013,410000.0,120000.0,Diesel,manual,1,volkswagen,volkswagen polo
2014,750000.0,89000.0,Diesel,automatic,1,volkswagen,volkswagen jetta
2019,1299999.0,55000.0,Diesel,automatic,1,hyundai,hyundai creta
2001,60000.0,128000.0,Petrol,manual,2,hyundai,hyundai santro xing
2012,210000.0,105000.0,Diesel,manual,2,chevrolet,chevrolet beat
2017,295555.0,73555.0,Petrol,manual,2,tata,tata tiago
2018,250000.0,41000.0,Petrol,manual,2,hyundai,hyundai eon
2019,935000.0,37000.0,Petrol,automatic,2,honda,honda city
2018,355000.0,74000.0,Petrol,automatic,1,maruti,maruti alto k10
2010,240000.0,38278.0,Petrol,automatic,1,hyundai,hyundai i10
2013,929000.0,89000.0,Diesel,automatic,2,audi,audi q3
2013,790000.0,78000.0,Petrol,automatic,2,mercedes-benz,mercedes-benz c-class
2019,490000.0,140000.0,Diesel,manual,1,tata,tata zest
2018,750000.0,37000.0,Petrol,automatic,2,maruti,maruti ertiga
2016,435000.0,75000.0,Petrol,automatic,2,maruti,maruti baleno
2024,760000.0,4500.0,Petrol,automatic,1,maruti,maruti wagon-r-1-0
2015,795000.0,93000.0,Diesel,manual,2,mahindra,mahindra xuv500
2019,825000.0,37000.0,Petrol,manual,2,hyundai,hyundai verna
2011,190000.0,81000.0,Petrol,manual,1,maruti,maruti a-star
2014,599000.0,79000.0,Diesel,automatic,2,mercedes-benz,mercedes-benz b class
2010,98000.0,140000.0,Petrol,manual,2,hyundai,hyundai santro xing
2018,799000.0,98000.0,Diesel,automatic,1,tata,tata nano
2024,230000.0,35000.0,CNG,automatic,1,maruti,maruti eeco
2016,385000.0,78930.0,Petrol,manual,2,maruti,maruti wagon-r
2016,1399000.0,53000.0,Diesel,automatic,2,bmw,bmw 3 series
2017,610000.0,69000.0,Petrol,manual,2,honda,honda city
2012,335000.0,56320.0,CNG,automatic,2,honda,honda city
2018,335000.0,42000.0,Petrol,manual,2,maruti,maruti wagon-r
2018,365000.0,62956.0,Petrol,manual,1,maruti,maruti alto k10
2021,795000.0,33000.0,Petrol,manual,1,hyundai,hyundai venue
2012,175000.0,152643.0,Petrol,manual,1,maruti,maruti wagon-r
2019,380000.0,65000.0,Petrol,manual,2,maruti,maruti eeco
2009,85000.0,20000.0,Petrol,automatic,2,hyundai,hyundai i10
2018,1450000.0,60000.0,Diesel,automatic,2,mercedes-benz,mercedes-benz gla class
2021,475000.0,71000.0,Petrol,manual,1,maruti,maruti wagon-r
2018,785000.0,117000.0,Diesel,automatic,2,maruti,maruti vitara-brezza
2013,240000.0,245000.0,Diesel,manual,2,maruti,maruti swift-dzire
2012,395000.0,135000.0,Diesel,manual,2,toyota,toyota etios
2010,209999.0,93500.0,Petrol,manual,2,honda,honda city
2017,355000.0,98656.0,CNG,manual,2,maruti,maruti eeco
2014,398888.0,90000.0,Petrol,manual,2,volkswagen,volkswagen polo
2015,590000.0,68000.0,Petrol,manual,2,maruti,maruti ertiga
2019,375000.0,75320.0,Petrol,manual,1,hyundai,hyundai grand i10 prime
2021,575000.0,47000.0,Petrol,manual,2,maruti,maruti baleno
2011,270000.0,80000.0,CNG,automatic,2,honda,honda city
2018,330000.0,64000.0,Petrol,automatic,1,maruti,maruti alto-k10
2009,345000.0,98000.0,Diesel,manual,2,mahindra,mahindra xylo
2016,590000.0,74000.0,Petrol,automatic,2,honda,honda city
2020,590000.0,98000.0,CNG,manual,2,maruti,maruti swift-dzire
2015,360000.0,96000.0,Petrol,manual,2,honda,honda amaze
2017,800000.0,97000.0,Diesel,manual,1,honda,honda city
2017,590000.0,77000.0,Diesel,manual,2,skoda,skoda rapid
2013,649000.0,146000.0,Diesel,manual,2,toyota,toyota innova
2015,420000.0,89000.0,Petrol,manual,2,honda,honda amaze
2016,830000.0,151000.0,Diesel,manual,2,hyundai,hyundai creta
2018,625000.0,53840.0,Petrol,manual,1,tata,tata nexon
2019,845000.0,63000.0,Diesel,manual,1,maruti,maruti vitara-brezza
2022,825000.0,26500.0,CNG,automatic,1,honda,honda amaze
2015,1075000.0,125000.0,Diesel,automatic,2,volvo,volvo xc 90
2005,390000.0,10000.0,Diesel,automatic,2,maruti,maruti gypsy
2012,900000.0,89000.0,Diesel,automatic,2,audi,audi q3
2014,570000.0,78525.0,Diesel,manual,1,mahindra,mahindra scorpio
2015,300000.0,58000.0,Petrol,automatic,1,maruti,maruti celerio
2011,600000.0,46000.0,Diesel,automatic,2,mercedes-benz,mercedes-benz c-class
2010,188000.0,84500.0,Petrol,manual,2,skoda,skoda fabia
2022,595000.0,23000.0,CNG,manual,1,maruti,maruti wagon-r
2009,148000.0,86861.0,CNG,manual,2,ford,ford fiesta
2017,650000.0,70000.0,Diesel,automatic,1,hyundai,hyundai verna
2005,135000.0,86500.0,Petrol,automatic,2,hyundai,hyundai accent hatchback
2015,315000.0,58000.0,Petrol,manual,2,hyundai,hyundai grand i10
2022,1150000.0,22000.0,Petrol,manual,1,maruti,maruti ertiga
2013,365000.0,63000.0,Petrol,manual,2,hyundai,hyundai i10
2010,144444.0,65000.0,Petrol,manual,2,chevrolet,chevrolet beat
2021,825000.0,57548.0,Diesel,manual,1,mahindra,mahindra bolero
2020,445000.0,86000.0,Petrol,manual,2,hyundai,hyundai xcent
2016,270000.0,72500.0,CNG,automatic,1,maruti,maruti stingray
2017,599000.0,92000.0,Diesel,manual,1,maruti,maruti ertiga
2010,210000.0,90000.0,Petrol,automatic,2,honda,honda civic
2008,147000.0,119000.0,CNG,automatic,2,honda,honda city zx
2014,511000.0,72900.0,Diesel,automatic,2,volkswagen,volkswagen ventotest
2012,375000.0,70000.0,Diesel,manual,1,toyota,toyota etios
2016,490000.0,95000.0,Diesel,manual,2,maruti,maruti swift
2016,400000.0,51000.0,Petrol,manual,2,maruti,maruti eeco
2011,425000.0,134000.0,Diesel,manual,1,volkswagen,volkswagen vento
2008,60000.0,80000.0,Petrol,manual,1,maruti,maruti wagon-r
2015,375000.0,65000.0,Petrol,manual,1,volkswagen,volkswagen polo
2016,245000.0,59521.0,Petrol,manual,1,maruti,maruti alto-800
2013,329000.0,64000.0,Petrol,automatic,2,hyundai,hyundai i10
2008,110000.0,80000.0,Petrol,manual,2,tata,tata indigo cs
2010,1449000.0,34000.0,Petrol,automatic,2,volkswagen,volkswagen beetle
2010,525000.0,245000.0,Diesel,manual,2,toyota,toyota corolla altis
2012,885000.0,122000.0,Diesel,automatic,2,volvo,volvo s60
2016,399999.0,120000.0,Petrol,manual,1,hyundai,hyundai grand i10
2021,900000.0,40000.0,Petrol,automatic,2,skoda,skoda rapid
2019,520000.0,32000.0,Petrol,automatic,2,maruti,maruti swift-dzire
2020,690000.0,31000.0,Petrol,manual,1,maruti,maruti baleno
2015,599000.0,89000.0,Petrol,automatic,2,ford,ford ecosport
2010,251000.0,75000.0,Petrol,manual,2,honda,honda civic
2016,750000.0,38000.0,Petrol,automatic,2,honda,honda brv
2022,930000.0,100000.0,CNG,manual,1,maruti,maruti ertiga
2016,725000.0,42000.0,Diesel,manual,1,hyundai,hyundai elite i20
2012,1125000.0,50800.0,Diesel,automatic,1,bmw,bmw 5 series
2018,550000.0,42000.0,CNG,automatic,2,maruti,maruti celerio
2015,349999.0,75000.0,CNG,manual,1,maruti,maruti wagon-r-1-0
2018,325000.0,9700.0,Petrol,manual,1,datsun,datsun go plus
2019,320000.0,28848.0,Petrol,manual,2,maruti,maruti alto-800
2020,740000.0,50000.0,Petrol,manual,1,kia,kia sonet
2023,1225000.0,24000.0,Petrol,manual,1,kia,kia carens
2012,299000.0,70000.0,Diesel,manual,2,skoda,skoda rapid
2012,445000.0,71000.0,Petrol,automatic,2,hyundai,hyundai elantra
2015,250000.0,120000.0,Petrol,manual,2,maruti,maruti eeco
2017,755000.0,50000.0,Diesel,manual,1,maruti,maruti vitara-brezza
2016,600000.0,63000.0,Petrol,manual,2,honda,honda city
2017,585000.0,64000.0,Diesel,manual,1,maruti,maruti vitara-brezza
2021,925000.0,17000.0,Petrol,manual,2,mahindra,mahindra xuv 300
2015,260000.0,92600.0,CNG,automatic,2,maruti,maruti wagon-r
2016,625000.0,37000.0,Petrol,automatic,2,volkswagen,volkswagen polo
2015,625000.0,100000.0,Petrol,automatic,1,toyota,toyota corolla altis
2014,250000.0,90000.0,Petrol,manual,1,fiat,fiat linea
2014,395000.0,62000.0,Petrol,manual,2,hyundai,hyundai grand i10
2013,185000.0,90000.0,CNG,manual,2,hyundai,hyundai santro xing
2021,575000.0,19500.0,Petrol,manual,2,hyundai,hyundai grand i10 nios
2022,595000.0,91000.0,Petrol,manual,1,maruti,maruti swift-dzire
2021,525000.0,50000.0,CNG,manual,1,maruti,maruti wagon-r
2018,430000.0,75698.0,Petrol,manual,2,maruti,maruti celerio
2023,210000.0,85000.0,CNG,automatic,1,maruti,maruti wagon-r
2016,1245000.0,215000.0,Diesel,manual,2,toyota,toyota innova
2009,549000.0,134000.0,Diesel,automatic,2,bmw,bmw 3 series
2006,80000.0,45000.0,Petrol,manual,2,maruti,maruti esteem
2021,485000.0,76000.0,CNG,manual,2,maruti,maruti wagon-r-1-0
2017,825000.0,58200.0,Diesel,automatic,1,renault,renault duster
2017,619999.0,58234.0,Diesel,manual,1,maruti,maruti ciaz
2022,840000.0,45000.0,Petrol,automatic,1,maruti,maruti swift-dzire
2015,120000.0,62000.0,CNG,automatic,2,maruti,maruti wagon-r
2018,565000.0,22000.0,Petrol,manual,2,maruti,maruti swift-dzire
2022,620000.0,16000.0,CNG,manual,1,maruti,maruti eeco
2011,240000.0,140000.0,Diesel,manual,2,volkswagen,volkswagen polo
2008,125000.0,135000.0,CNG,manual,2,maruti,maruti sx4
2012,450000.0,71380.0,Petrol,automatic,2,hyundai,hyundai elantra
2018,325000.0,63000.0,Petrol,automatic,1,maruti,maruti alto-k10
2010,180000.0,85000.0,Petrol,manual,2,maruti,maruti alto-k10
2016,721000.0,67000.0,Diesel,automatic,1,skoda,skoda rapid
2015,695000.0,98525.0,Diesel,manual,2,toyota,toyota innova
2004,825000.0,37800.0,Petrol,automatic,2,mercedes-benz,mercedes-benz e-class
2019,355000.0,48073.0,Petrol,automatic,2,renault,renault kwid
2014,1400000.0,108000.0,Petrol,automatic,1,toyota,toyota camry
2012,925000.0,45000.0,Petrol,automatic,2,mercedes-benz,mercedes-benz c-class
2016,530000.0,55000.0,Petrol,manual,2,maruti,maruti baleno
2018,745000.0,78000.0,CNG,automatic,1,hyundai,hyundai verna
2014,220000.0,70000.0,CNG,manual,2,maruti,maruti alto-800
2019,550000.0,48000.0,Petrol,automatic,2,maruti,maruti swift
2018,249999.0,180000.0,Petrol,manual,2,hyundai,hyundai xcent
2018,390000.0,98130.0,CNG,automatic,2,maruti,maruti eeco
2016,600000.0,97000.0,Diesel,automatic,2,maruti,maruti ertiga
2021,1065000.0,16461.0,Petrol,manual,1,maruti,maruti ertiga
2020,589000.0,78000.0,Petrol,manual,1,maruti,maruti eeco
2012,210000.0,146000.0,CNG,manual,2,maruti,maruti wagon-r
2015,450000.0,95000.0,CNG,automatic,1,honda,honda jazz
2023,1095000.0,4000.0,Petrol,automatic,1,maruti,maruti xl6
2016,1475000.0,58000.0,Diesel,automatic,1,mercedes-benz,mercedes-benz gla class
2016,515000.0,25000.0,Petrol,manual,1,maruti,maruti baleno
2020,1350000.0,50000.0,Diesel,automatic,1,kia,kia seltos
2011,240000.0,70000.0,Petrol,manual,2,maruti,maruti wagon-r
2020,550000.0,50000.0,CNG,manual,1,hyundai,hyundai grand i10
2017,1150000.0,78600.0,Diesel,manual,1,jeep,jeep compass
2016,150000.0,200000.0,Petrol,automatic,1,maruti,maruti celerio
2014,420000.0,120000.0,Petrol,manual,2,maruti,maruti gypsy
2013,570000.0,57500.0,Petrol,manual,1,maruti,maruti swift-dzire
2017,390000.0,47000.0,Petrol,manual,2,maruti,maruti celerio
2022,849000.0,27000.0,Petrol,manual,2,volkswagen,volkswagen polo
