year,selling_price,km_driven,fuel,transmission,owner,brand,brand_model
2018,383554.99058217386,3762.5138584983656,Petrol,manual,,tata,tata tiago
2017,518970.144135935,10726.01213406972,Petrol,manual,,ford,ford figo
2009,257684.54048504937,42675.24568739999,Petrol,manual,,hyundai,hyundai i10
2016,652651.5807531175,17778.599165753778,Petrol,manual,,nissan,nissan sunny
2013,576974.8404929447,65358.510523647434,Diesel,manual,,renault,renault duster
2013,796215.204253737,89116.87324932485,Diesel,manual,,mahindra,mahindra xuv500
2011,230010.6652362072,55146.12651781446,Diesel,manual,,ford,ford figo
2014,631999.0670413212,58443.701151746056,Diesel,manual,,ford,ford ecosport
2012,1660837.2987848555,155127.89206370103,Diesel,manual,,toyota,toyota fortuner
2010,188972.01062653528,14087.189608236555,Petrol,manual,,chevrolet,chevrolet spark
2017,318351.5981038991,50508.54982572447,Petrol,manual,,tata,tata tiago
2012,261572.49950529117,73055.39826232404,Petrol,manual,,toyota,toyota etios
2018,221977.15105141318,23146.08337702963,Petrol,manual,,maruti,maruti alto
2011,164112.99285411907,65001.41230054909,Petrol,manual,,chevrolet,chevrolet beat
2017,489461.4279077181,5270.628250831684,Petrol,manual,,hyundai,hyundai grand
2014,653432.6340096843,12809.136800520027,Petrol,manual,,maruti,maruti ciaz
2018,404601.0731384342,4590.778514392796,Petrol,manual,,datsun,datsun go
2019,630611.6805244798,12198.927115725555,Diesel,manual,,mahindra,mahindra xylo
2013,456765.5355119807,51784.471768100084,Diesel,manual,,renault,renault duster
2018,796035.5232668438,921.5385135801725,Diesel,manual,,ford,ford ecosport
2014,303096.8155173487,45013.78960661152,Petrol,manual,,hyundai,hyundai i10
2011,241554.63136050486,26061.277336099953,Petrol,manual,,hyundai,hyundai i10
2013,267439.86121482245,40142.80150917208,Diesel,manual,,ford,ford classic
2009,1026607.9897107603,119971.63048477845,Diesel,manual,,toyota,toyota fortuner
2012,302574.02313747245,43759.5393879263,Petrol,manual,,hyundai,hyundai verna
2007,75220.99283011074,100721.24057364353,Petrol,manual,,chevrolet,chevrolet aveo
2013,231955.12630791325,19311.749714987698,Diesel,manual,,chevrolet,chevrolet beat
2012,235655.97692658732,15222.10357567239,Petrol,manual,,hyundai,hyundai eon
2016,676324.65549934,21010.080002389528,Diesel,manual,,ford,ford ecosport
2017,771127.3349067525,44193.21750896387,Diesel,manual,,ford,ford ecosport
2014,366516.0145087909,42859.32376216951,Diesel,manual,,honda,honda amaze
2014,267152.034031623,89346.0188776951,Diesel,manual,,ford,ford figo
2016,502861.7816672079,62764.14269284573,Diesel,manual,,honda,honda jazz
2016,542373.9600067447,38399.56445083478,Diesel,manual,,honda,honda jazz
2009,386936.793080496,389103.63306309056,Diesel,manual,,toyota,toyota innova
2010,195621.50235444942,37712.31781984776,Diesel,manual,,tata,tata new
2018,628606.7547120231,30059.278271167004,Petrol,manual,,hyundai,hyundai i20
2018,2401251.217140331,43681.65923512036,Diesel,automatic,,bmw,bmw 3
2019,557056.9467158262,14755.270341451898,Diesel,manual,,ford,ford freestyle
2010,191229.61358246952,74496.01421650655,CNG,manual,,maruti,maruti wagon
2016,680570.0055504587,63161.79426372152,Diesel,manual,,maruti,maruti ertiga
2015,584360.7048763155,129117.45296173361,Diesel,manual,,mahindra,mahindra tuv
2014,189768.15587803948,70338.13059659961,Petrol,manual,,maruti,maruti alto
2017,804137.3581164917,34537.55552407673,Diesel,manual,,mahindra,mahindra bolero
2018,897454.4854313944,46114.462031967436,Diesel,manual,,maruti,maruti ertiga
2014,240239.64640888636,107172.75143646076,Diesel,manual,,fiat,fiat grande
2018,508467.68202579906,35918.724757946096,Petrol,automatic,,hyundai,hyundai grand
2015,464063.7685812706,49839.91852822915,Petrol,manual,,volkswagen,volkswagen vento
2017,307148.8018900201,53980.83308280027,Petrol,manual,,maruti,maruti alto
2016,264747.1809934269,20440.951929041585,Petrol,manual,,hyundai,hyundai eon
2013,591776.6644605946,203596.32297088907,Diesel,manual,,mahindra,mahindra xuv500
2009,149073.3956794105,41186.52949700472,Petrol,manual,,maruti,maruti wagon
2013,270794.06812474557,77351.25938640507,Diesel,manual,,fiat,fiat grande
2012,509036.6887743365,33882.78785665565,Diesel,manual,,hyundai,hyundai verna
2007,86243.82751463653,68231.7937294705,Petrol,manual,,maruti,maruti alto
2011,718804.3743126695,127995.92970358531,Diesel,manual,,toyota,toyota innova
2006,59562.778746991666,56542.7880580214,Petrol,manual,,maruti,maruti 800
2014,621193.5065379227,96476.5533114776,Diesel,manual,,honda,honda city
2013,350475.248093314,113097.43688772159,Diesel,manual,,volkswagen,volkswagen vento
2015,435502.46624855854,105400.14649706891,Diesel,manual,,maruti,maruti swift
2013,344763.1935624985,140832.77936528408,Diesel,manual,,maruti,maruti swift
2013,260588.01268559578,33782.30721460361,Petrol,manual,,hyundai,hyundai eon
2017,458364.8342545542,16442.819536264946,Petrol,manual,,maruti,maruti wagon
2013,373503.31174306024,144668.62100030459,Diesel,manual,,maruti,maruti swift
2015,605939.1302005288,120990.62951810435,Petrol,manual,,maruti,maruti swift
2011,156054.28627701342,102812.60912001264,Diesel,manual,,ford,ford figo
2014,220284.28360075367,106313.56930702938,Diesel,manual,,ford,ford figo
2014,820761.1746468537,79174.03134274214,Diesel,manual,,mahindra,mahindra scorpio
2015,228129.3596637219,102821.40767570044,LPG,manual,,hyundai,hyundai eon
2014,615539.5273890586,79421.04401462343,Diesel,manual,,ford,ford ecosport
2014,808258.2795254978,14370.799166715724,Diesel,manual,,mahindra,mahindra scorpio
2015,163092.71943606195,79888.56638155483,Petrol,manual,,hyundai,hyundai eon
2012,348087.3014750543,32909.943472032304,Petrol,manual,,ford,ford fiesta
2011,293708.97844944947,54508.05081280313,Petrol,manual,,honda,honda city
2015,430975.7173209033,56681.472164090264,Diesel,manual,,tata,tata sumo
2011,285989.79193643923,126101.20865100561,Diesel,manual,,mahindra,mahindra bolero
2012,135948.86929996905,63164.54668515472,Petrol,automatic,,maruti,maruti a-star
2010,343725.5523241309,52646.56158767621,Diesel,manual,,chevrolet,chevrolet cruze
2018,1340908.9486566717,18166.559211510154,Diesel,manual,,tata,tata hexa
2017,326014.7426377673,13967.397630693826,Petrol,manual,,renault,renault kwid
2016,941364.4385964434,62236.34082255208,Diesel,manual,,nissan,nissan terrano
2012,1077920.2037705572,112006.77236015584,Diesel,manual,,mitsubishi,mitsubishi pajero
2012,458236.71576095343,80935.65243069385,Diesel,manual,,tata,tata new
2007,61602.39959111866,149761.05043193328,Petrol,manual,,tata,tata indica
2013,461911.4496825972,57210.4717157218,Petrol,manual,,maruti,maruti swift
2012,185945.1734344309,117849.84355733205,Diesel,manual,,tata,tata indigo
2015,692018.8440329217,59783.559471874134,Diesel,manual,,ford,ford ecosport
2006,61636.45193145211,97796.84719796284,Petrol,manual,,maruti,maruti alto
2013,265278.9334359246,68945.60351472888,Diesel,manual,,maruti,maruti ertiga
2012,178269.1250077385,54507.610051385454,CNG,manual,,hyundai,hyundai accent
2015,143606.84173945856,48852.87385744568,Petrol,manual,,maruti,maruti alto
2019,564358.2278388863,4944.759895628151,Petrol,manual,,maruti,maruti swift
2016,282632.27690782835,22041.265327626297,Petrol,manual,,renault,renault kwid
2018,839530.582132687,14741.271749856327,Petrol,manual,,hyundai,hyundai creta
2019,447904.2258141335,4078.8349761739955,CNG,manual,,maruti,maruti eeco
2019,639852.2494400499,29115.89297360785,Petrol,manual,,ford,ford figo
2013,646321.9910892677,83757.48191981611,Diesel,manual,,toyota,toyota innova
2007,66403.22214086601,141848.82527745643,LPG,manual,,maruti,maruti wagon
2010,1339738.5243809358,190561.88263849492,Diesel,manual,,toyota,toyota fortuner
2008,622653.5358427413,57780.290750654305,Petrol,automatic,,audi,audi a6
2018,454754.2612923532,71154.62464842289,Diesel,manual,,hyundai,hyundai xcent
2014,710774.8361237776,116965.68010073165,Diesel,manual,,mahindra,mahindra xuv500
2013,808963.9852088188,67664.50985632863,Diesel,manual,,toyota,toyota innova
2011,807613.7854209477,225206.7118677341,Diesel,manual,,hyundai,hyundai santa
2015,375986.93029361806,94254.22972073428,Petrol,manual,,honda,honda amaze
2010,238168.99199975975,103039.09519694709,Diesel,manual,,toyota,toyota corolla
2017,1556787.2812873526,18789.331091675165,Diesel,manual,,jeep,jeep compass
2013,543650.2769312884,85458.18002672086,Diesel,manual,,nissan,nissan terrano
2010,127081.31420554366,98013.4479067977,Petrol,manual,,maruti,maruti alto
2012,313559.4105484799,167460.96841767794,Diesel,manual,,tata,tata new
2011,419613.0636257252,114304.95850689498,Diesel,manual,,mahindra,mahindra thar
2015,317603.45962211,68965.0065994614,Diesel,manual,,maruti,maruti swift
2011,117011.9584347434,83730.2898082605,Diesel,manual,,chevrolet,chevrolet beat
2014,157562.999955213,66676.68648630472,Petrol,manual,,maruti,maruti swift
2012,201460.04419868678,78738.75262398133,Diesel,manual,,tata,tata indica
2012,965473.0856508693,82246.60148529366,Diesel,manual,,toyota,toyota innova
2008,123105.86183328491,206877.8985814762,Diesel,manual,,maruti,maruti swift
2019,1422399.7622554393,8424.015339655898,Diesel,manual,,mahindra,mahindra xuv500
2017,575683.8174552813,55352.35406358322,Petrol,manual,,hyundai,hyundai i20
2012,437726.82797805424,73221.95938271919,Diesel,manual,,toyota,toyota innova
2007,108025.62572556878,80210.8466387887,Petrol,manual,,maruti,maruti alto
2018,616424.1262634407,2496.2395809042896,Petrol,manual,,hyundai,hyundai grand
2016,630467.2373811884,39704.50799258993,Diesel,manual,,honda,honda amaze
2012,244601.99860036036,47337.12814482553,Diesel,manual,,chevrolet,chevrolet beat
2018,519849.89414410427,57891.76325182064,Petrol,manual,,maruti,maruti baleno
2013,701690.6653730391,87659.52881742826,Diesel,automatic,,skoda,skoda superb
2015,522385.3483107278,47421.29711651063,Diesel,manual,,nissan,nissan terrano
2014,347687.8245947498,83710.3866180664,Diesel,manual,,chevrolet,chevrolet enjoy
2015,354990.44119044323,58565.31897334498,Diesel,manual,,renault,renault scala
2014,382750.518510579,64523.6914777657,Diesel,manual,,skoda,skoda rapid
2012,636675.2837079169,56878.52780729677,Petrol,automatic,,skoda,skoda superb
2012,191150.21460690154,88034.10553942817,Diesel,manual,,ford,ford fiesta
2014,286797.41461525287,83418.14303036501,Diesel,manual,,mahindra,mahindra quanto
2009,262733.40046858846,157769.17698998534,Diesel,automatic,,volkswagen,volkswagen jetta
2019,921010.3599274501,13092.59980367349,Petrol,automatic,,maruti,maruti ciaz
2016,456687.8882853172,43689.797562161504,Diesel,manual,,hyundai,hyundai grand
2012,467600.3075042304,36292.534395127834,Diesel,automatic,,chevrolet,chevrolet cruze
2015,678169.3312166106,68324.13234235079,Diesel,automatic,,mahindra,mahindra xuv500
2004,120949.54827036826,102012.29668801678,Petrol,manual,,honda,honda city
2014,239906.5584500303,114285.55144537757,Diesel,manual,,fiat,fiat linea
2016,673287.0881023807,48337.22583845146,Diesel,automatic,,volkswagen,volkswagen vento
2014,442399.44627893926,41222.42133196079,Petrol,automatic,,honda,honda amaze
2009,67370.76137039647,68659.53735959825,Petrol,manual,,chevrolet,chevrolet spark
2015,551612.3022190911,57266.24524137292,Diesel,manual,,maruti,maruti baleno
2016,829591.6498781926,23959.26527618098,Diesel,manual,,maruti,maruti s-cross
2017,625071.532796541,37602.80838314078,Petrol,manual,,hyundai,hyundai i20
2009,118246.21144980144,60600.07247925496,Petrol,manual,,hyundai,hyundai santro
2012,116289.99547996606,105362.88207936553,Diesel,manual,,chevrolet,chevrolet beat
2012,116237.14234219403,120223.31047743339,Diesel,manual,,chevrolet,chevrolet beat
2017,624665.2133434592,68978.99404556527,Diesel,manual,,mahindra,mahindra tuv
2014,455732.3775426994,94972.68955253865,Petrol,manual,,hyundai,hyundai grand
2010,107170.79646378389,81009.11194498141,CNG,manual,,maruti,maruti zen
2017,622079.0675546556,36830.21675800064,Diesel,manual,,mahindra,mahindra bolero
2012,594832.2385494012,70059.77380451502,Diesel,manual,,mahindra,mahindra xuv500
2014,655213.0926211681,31426.848764319722,Diesel,manual,,ford,ford ecosport
2018,759653.8766488605,39369.918078938186,Diesel,manual,,mahindra,mahindra bolero
2011,312443.0585433272,205224.1142785698,Diesel,manual,,tata,tata winger
2015,473452.223727014,50892.141787995955,Diesel,manual,,renault,renault lodgy
2013,1733207.622800295,85189.81622075543,Diesel,automatic,,audi,audi a4
2015,1780410.7208636885,145911.25013567152,Diesel,automatic,,audi,audi q3
2018,1341948.4315315096,33123.41220092485,Diesel,automatic,,tata,tata hexa
2014,316735.3899871706,169521.24375694376,Diesel,manual,,mahindra,mahindra xylo
2018,300038.8653662948,20944.52858221361,Petrol,automatic,,datsun,datsun redigo
2018,384772.3474536244,43943.64301877704,Petrol,manual,,tata,tata zest
2014,1853049.4842343787,89365.33935654924,Diesel,automatic,,audi,audi a6
1999,73401.28852645039,79187.62343762539,Petrol,manual,,maruti,maruti zen
2018,451121.1900539887,73622.4482723313,Diesel,manual,,nissan,nissan sunny
2017,2564116.5028822827,35148.712551789155,Diesel,automatic,,audi,audi q3
2014,332886.95081219176,65764.8100277638,Petrol,manual,,honda,honda brio
2013,218128.7653688871,83382.17410573301,Diesel,manual,,tata,tata indigo
2014,1710381.8378545658,69349.4024849706,Petrol,automatic,,audi,audi q5
2005,109320.605002669,87920.89276866833,Petrol,manual,,hyundai,hyundai santro
1999,53861.542112702,114910.74614274334,Petrol,manual,,maruti,maruti 800
2017,592795.0420085397,15337.370431758285,Petrol,manual,,honda,honda jazz
2018,950229.8770016478,23303.229145195764,Diesel,manual,,ford,ford ecosport
2018,629161.4275223598,12254.169672525219,Petrol,automatic,,maruti,maruti swift
2017,1070000.1403469164,22585.6116451214,Petrol,automatic,,hyundai,hyundai creta
2015,307987.10955361737,26191.110701129925,Petrol,manual,,datsun,datsun go
2017,585694.9936913385,84511.11453814952,Diesel,manual,,mahindra,mahindra xylo
2019,2852994.029505776,4033.84334066528,Diesel,automatic,,toyota,toyota fortuner
2014,650909.778534856,43109.09615057832,Diesel,manual,,honda,honda city
2016,527536.1283633073,47562.414905852995,Petrol,manual,,hyundai,hyundai grand
2017,1340389.367161135,32245.006321766734,Diesel,manual,,hyundai,hyundai creta
2016,665344.341352564,55495.5450968192,Petrol,manual,,hyundai,hyundai i20
2017,674467.5017531515,12466.182793565476,Petrol,manual,,hyundai,hyundai i20
2008,240366.31302479294,58029.36864757393,Diesel,manual,,hyundai,hyundai getz
2013,510514.18710016017,79499.43734989529,Diesel,manual,,volkswagen,volkswagen vento
2008,785528.553846095,99552.59393561597,Diesel,automatic,,mercedes-benz,mercedes-benz e-class
2016,8861212.99704386,13311.265380223722,Petrol,automatic,,audi,audi rs7
2015,3065550.685108087,29181.60285873431,Diesel,automatic,,audi,audi q5
2019,1942883.255804325,17135.099291239658,Petrol,automatic,,mg,mg hector
2010,3781561.1059432956,118800.65880576098,Diesel,automatic,,land,land rover
2015,930826.8876622964,55454.46655128603,Petrol,automatic,,honda,honda city
2017,641280.5120661644,101082.94320012283,Diesel,manual,,mahindra,mahindra xylo
2015,365123.74455651117,70116.69274928294,Diesel,manual,,mahindra,mahindra verito
2019,594345.0387035214,41359.64476097682,Diesel,manual,,maruti,maruti swift
2018,542019.7174942646,34506.24406056575,Petrol,manual,,maruti,maruti swift
2017,415626.5501301369,17547.29604780301,Petrol,manual,,nissan,nissan micra
2013,518306.8659499149,75245.5682183798,Diesel,manual,,volkswagen,volkswagen vento
2019,5164090.3148943335,13944.352377141307,Diesel,automatic,,bmw,bmw 5
2008,168789.11092640547,84698.15482865371,Petrol,manual,,chevrolet,chevrolet aveo
2007,145950.544201585,100256.38064354143,Petrol,manual,,maruti,maruti zen
2012,117401.19402483448,33199.52917055297,Petrol,manual,,chevrolet,chevrolet spark
2015,429685.85228234006,202466.8277360392,Diesel,manual,,mahindra,mahindra bolero
2017,939561.353825682,13080.259643741676,Petrol,manual,,hyundai,hyundai creta
2000,57397.73973897985,85213.58192980736,Petrol,manual,,maruti,maruti alto
2017,417080.434716389,51290.569507411674,Petrol,manual,,maruti,maruti wagon
2009,156845.98016710256,94199.7502552207,Petrol,manual,,hyundai,hyundai santro
2019,903598.229770271,22720.87438598216,Petrol,automatic,,volkswagen,volkswagen polo
2013,237423.55537651342,107798.0337745307,Diesel,manual,,tata,tata indigo
2007,101962.2054390354,96416.13807673268,Petrol,manual,,hyundai,hyundai getz
2015,410965.99267755094,28146.92798831301,Petrol,manual,,tata,tata bolt
2017,348580.1256908217,77585.66746623268,Petrol,manual,,datsun,datsun go
2012,326818.7212774375,82063.44977800622,Diesel,manual,,hyundai,hyundai i20
2010,95039.73810056598,272241.0336991577,Petrol,manual,,tata,tata indica
2011,347052.916630824,99871.97386590362,Petrol,manual,,volkswagen,volkswagen vento
2003,109836.6267258778,48404.19401775961,Petrol,manual,,hyundai,hyundai santro
2017,1216639.2037515529,42270.6470656499,Diesel,automatic,,mahindra,mahindra xuv500
2004,75653.85548427586,88113.09973624678,Petrol,manual,,maruti,maruti wagon
2013,221603.49381881556,65786.77365839358,Diesel,manual,,chevrolet,chevrolet sail
2002,147673.52196287215,113199.40685871674,Petrol,manual,,honda,honda city
2018,908144.3359690205,22465.72373103537,Diesel,manual,,ford,ford ecosport
2019,519000.0230664694,42119.34444026736,Petrol,manual,,maruti,maruti swift
2008,83740.77651954467,98647.14079748308,Petrol,manual,,maruti,maruti alto
2014,305573.7262495945,55156.97979229169,Petrol,manual,,hyundai,hyundai eon
2018,329967.05764046963,6823.028746456379,Petrol,manual,,hyundai,hyundai eon
2011,139059.440802824,34123.14481363942,Petrol,manual,,maruti,maruti alto
2017,901244.9410752787,17533.259146827946,Petrol,automatic,,skoda,skoda rapid
2005,119999.02468916657,45709.93579712105,Diesel,manual,,ambassador,ambassador classic
2010,203138.59881975173,102424.58368000746,Petrol,manual,,fiat,fiat linea
2013,567589.0630890206,31819.876761999127,Diesel,manual,,renault,renault scala
2018,806027.1619604068,33854.35759123493,Petrol,manual,,tata,tata nexon
2001,408743.4167319414,48936.37966402617,Petrol,manual,,maruti,maruti gypsy
2005,67336.16912604915,59515.7578512031,Petrol,manual,,maruti,maruti 800
2008,185689.16143239956,76442.87014037746,Petrol,manual,,maruti,maruti wagon
2010,244277.65855055794,46978.469897475574,Petrol,manual,,maruti,maruti wagon
2012,734325.4782646967,88900.41655623316,Diesel,manual,,toyota,toyota innova
2010,372839.9787631181,125227.53790282772,Diesel,manual,,toyota,toyota innova
2016,460419.2765580567,56656.91375137904,Diesel,manual,,tata,tata sumo
2007,153344.9127451416,78289.46806953932,Diesel,manual,,mahindra,mahindra renault
2014,533021.8441321115,118045.61015941678,Diesel,manual,,toyota,toyota etios
2014,321896.5604256608,72374.65685030936,Petrol,manual,,hyundai,hyundai eon
2013,274060.7898380975,93287.84588212163,Diesel,manual,,nissan,nissan micra
2017,638329.9244345984,35679.59273767088,Diesel,manual,,renault,renault lodgy
2018,305297.62008817535,12764.337322879768,Petrol,manual,,maruti,maruti alto
2012,351655.9367388371,64191.0216814151,Diesel,manual,,tata,tata aria
2009,453196.8586555592,44643.43762840708,Petrol,manual,,honda,honda accord
2011,162287.91848306096,48288.82059848764,Petrol,manual,,maruti,maruti alto
2011,360717.2570353942,64892.26020159904,Diesel,manual,,chevrolet,chevrolet cruze
2020,546507.1327163995,39344.953744720464,Diesel,manual,,ford,ford figo
2017,932157.4467323283,34203.79580501548,Diesel,manual,,honda,honda city
2017,964212.9182162507,19738.882153580053,Diesel,manual,,honda,honda br-v
2017,667282.4739776866,25157.172047604974,Petrol,manual,,honda,honda wr-v
2017,842643.5889489617,43923.56499708229,Petrol,manual,,honda,honda city
2018,655139.0317986304,16584.58536755681,Diesel,manual,,honda,honda jazz
2017,780887.5221683391,41293.68296253207,Diesel,manual,,honda,honda jazz
2017,831540.5251518937,27573.57250725928,Petrol,manual,,honda,honda br-v
2015,342105.0747550923,26658.483546227388,Petrol,manual,,maruti,maruti wagon
2014,650435.7560005105,58995.53215846063,Diesel,manual,,honda,honda city
2003,49045.31221656285,79403.4831325273,Petrol,manual,,maruti,maruti 800
2014,231216.32977508364,24796.271357612026,Petrol,manual,,hyundai,hyundai eon
2012,215561.9958205301,43574.29340874785,Petrol,manual,,hyundai,hyundai i10
2008,150568.33370134854,59206.74215525759,Petrol,manual,,hyundai,hyundai santro
2018,601818.5568201477,13927.87398504682,Diesel,manual,,ford,ford figo
2015,508020.06214221206,27664.307801780375,Petrol,manual,,hyundai,hyundai verna
2017,769827.5471189544,14676.476928741089,Petrol,manual,,ford,ford ecosport
2015,862829.2468082111,43838.80582732954,Diesel,manual,,honda,honda city
2011,240832.7504334194,32371.896725034538,Petrol,manual,,hyundai,hyundai i10
2017,281784.96199526417,89596.79169944415,Diesel,manual,,hyundai,hyundai xcent
2016,697981.5953185244,17855.19079664946,Diesel,manual,,hyundai,hyundai i20
2016,767695.9278490199,32603.513961131626,Diesel,manual,,mahindra,mahindra tuv
2011,163738.0273822043,100979.1917777631,Diesel,manual,,tata,tata indigo
2008,287075.3518324771,129998.92430546305,Diesel,manual,,ford,ford fiesta
2010,397146.7057636265,92129.17493560379,Petrol,manual,,maruti,maruti swift
2018,1069336.4415813421,59432.93801550406,Diesel,manual,,mahindra,mahindra xylo
2004,110271.44854120373,125907.84286664047,Diesel,manual,,hyundai,hyundai accent
2013,431481.1892164577,80437.50591173189,Diesel,manual,,skoda,skoda rapid
2014,546606.8141375819,38529.70224752279,Diesel,manual,,maruti,maruti swift
2014,318813.717268315,48635.83174741704,Petrol,manual,,hyundai,hyundai santro
2015,419768.55284224544,34873.139362082125,Petrol,manual,,maruti,maruti wagon
2014,538244.2899693967,52526.215290686356,Diesel,manual,,renault,renault duster
2012,400689.7804320718,54938.17457992225,Petrol,manual,,maruti,maruti swift
2010,180869.13657259409,73740.75668054589,Petrol,manual,,maruti,maruti alto
2013,462331.3509233908,72758.04249676268,Diesel,manual,,renault,renault duster
2013,411201.9985563841,87590.96331206796,Petrol,manual,,honda,honda city
2016,5229197.693693879,82185.33376098912,Diesel,automatic,,mercedes-benz,mercedes-benz gls
2015,520217.12494770356,63989.202558104844,Diesel,manual,,maruti,maruti swift
2009,419760.29838136275,62282.77666121281,Diesel,manual,,mahindra,mahindra xylo
2015,608202.5845544366,84518.39540446798,Diesel,manual,,ford,ford ecosport
2019,474752.84875331767,27214.79895272696,Petrol,manual,,hyundai,hyundai grand
2015,813735.6217260039,35001.47273176909,Petrol,manual,,maruti,maruti ciaz
2009,274934.25397351873,139256.14829955675,Diesel,manual,,maruti,maruti swift
2012,192333.88189351227,213568.96359491147,Diesel,manual,,ford,ford figo
2007,125931.64532784201,49139.2994353762,Petrol,manual,,fiat,fiat palio
2010,171821.53859005484,82408.93381776444,Diesel,manual,,tata,tata manza
2011,159154.8167539054,276648.9709731252,Diesel,manual,,mahindra,mahindra verito
2015,1125654.1363865372,93578.57015801164,Diesel,manual,,hyundai,hyundai creta
2014,1076883.8887645204,296709.35383484076,Diesel,manual,,toyota,toyota innova
2012,401554.29326610337,97076.3802655012,Diesel,manual,,chevrolet,chevrolet cruze
2010,252417.77514737673,94476.4213942884,Diesel,manual,,maruti,maruti swift
2000,81514.92006218724,79980.76395120357,Petrol,manual,,maruti,maruti zen
2016,505719.5071938504,34022.713305273486,Diesel,manual,,fiat,fiat punto
2018,347285.34239994775,17413.150624032998,Petrol,manual,,hyundai,hyundai eon
2010,185013.44400779635,56038.85825034004,Petrol,manual,,maruti,maruti alto
2009,990543.1151778509,148865.651332975,Diesel,manual,,volkswagen,volkswagen jetta
2013,439210.21534605423,59598.140955898096,Petrol,manual,,maruti,maruti swift
2018,270823.17768395867,16498.469910358173,Petrol,manual,,maruti,maruti alto
2016,251591.0312162581,66170.84070211521,Petrol,manual,,chevrolet,chevrolet beat
2001,94316.37777432996,113976.43489586002,Petrol,manual,,maruti,maruti zen
2012,313381.8399469976,126616.08168950462,Diesel,manual,,ford,ford figo
2010,78929.1552861284,287796.03031353425,Petrol,manual,,tata,tata indica
2015,985189.1674029847,108677.31966160366,Diesel,manual,,mahindra,mahindra xuv500
2015,512932.3732776529,77849.0708982013,Diesel,manual,,hyundai,hyundai i20
2010,262516.48416824115,68556.18869450234,Diesel,manual,,fiat,fiat punto
2014,258906.97598147436,71943.53221188144,Petrol,manual,,tata,tata indigo
2015,798551.7720457253,24310.535087461492,Petrol,manual,,hyundai,hyundai creta
2016,679826.7934332641,24841.136581255952,Petrol,manual,,hyundai,hyundai i20
2017,390125.0689800769,84099.61577725635,CNG,manual,,maruti,maruti celerio
2016,667960.4999040868,25208.661481181603,Petrol,manual,,hyundai,hyundai i20
2015,284169.03782804764,41967.49543510796,Petrol,manual,,chevrolet,chevrolet sail
2014,247289.2028318801,82079.05116063743,Petrol,manual,,tata,tata indigo
2007,572500.0508799538,91725.0112471497,Petrol,manual,,tata,tata new
2004,66394.86785448068,105979.42649440178,Petrol,manual,,maruti,maruti wagon
2013,229484.54719488195,91720.45746310816,Diesel,manual,,chevrolet,chevrolet sail
2002,149796.86901230182,118755.49564192127,Petrol,manual,,honda,honda city
2018,862370.3935399273,23920.199271867677,Diesel,manual,,ford,ford ecosport
2019,500875.3291565466,51912.05952637395,Petrol,manual,,maruti,maruti swift
2008,85739.9386226041,107019.2333801729,Petrol,manual,,maruti,maruti alto
2014,287655.3557835081,49115.40479121877,Petrol,manual,,hyundai,hyundai eon
2018,343035.22157082055,5096.365730634636,Petrol,manual,,hyundai,hyundai eon
2011,141743.3274370656,46967.02125653705,Petrol,manual,,maruti,maruti alto
2017,848874.2451121629,15024.470052217337,Petrol,automatic,,skoda,skoda rapid
2005,127832.26995787176,42387.75821199471,Diesel,manual,,ambassador,ambassador classic
2010,202719.61741982622,96841.15662499925,Petrol,manual,,fiat,fiat linea
2013,597991.8222393907,41986.21478451211,Diesel,manual,,renault,renault scala
2018,833320.418422444,33343.1508880018,Petrol,manual,,tata,tata nexon
2001,387113.8495347298,54216.37336550357,Petrol,manual,,maruti,maruti gypsy
2005,71453.15556028845,56284.09081745974,Petrol,manual,,maruti,maruti 800
2008,208975.53519789103,74822.32522257988,Petrol,manual,,maruti,maruti wagon
2010,241676.6751117068,44436.51892447857,Petrol,manual,,maruti,maruti wagon
2012,729471.4906338595,107986.63188581982,Diesel,manual,,toyota,toyota innova
2010,386560.561857016,106035.88228323411,Diesel,manual,,toyota,toyota innova
2012,218222.31439040805,39512.045304833715,Petrol,manual,,maruti,maruti wagon
2014,583104.4205834495,140651.4561882363,Diesel,manual,,ford,ford ecosport
2005,169130.3785452497,89604.64403513705,Petrol,manual,,toyota,toyota corolla
2012,262101.58647934633,102350.6227451697,Diesel,manual,,maruti,maruti ritz
2014,335986.89887915074,84673.99877942687,Petrol,manual,,hyundai,hyundai eon
2013,286440.57500875095,98825.47190959268,Diesel,manual,,nissan,nissan micra
2017,796718.9187559478,68953.2579567851,Diesel,manual,,mahindra,mahindra tuv
2009,222269.5649882285,66055.69946251198,Diesel,automatic,,hyundai,hyundai verna
2018,296656.4421708194,17911.677845895338,Petrol,manual,,hyundai,hyundai eon
2017,376985.22661139036,93713.83681050754,Diesel,manual,,hyundai,hyundai xcent
2006,71177.8185101211,125279.56191291635,Petrol,manual,,maruti,maruti zen
2017,432660.89473885,14320.750570190436,Petrol,manual,,maruti,maruti celerio
2010,75592.39356807357,76549.76307078177,Petrol,manual,,chevrolet,chevrolet spark
2019,335406.88658200915,32623.19405029152,Petrol,manual,,maruti,maruti alto
2017,381074.04963231913,60759.75370784681,Petrol,manual,,maruti,maruti eeco
2018,326398.4595976884,66443.28223642531,Petrol,manual,,maruti,maruti alto
2019,1171246.5999525685,30393.59127248649,Diesel,automatic,,volkswagen,volkswagen vento
